order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,revenue,month
O363989,C00028,P0024,1.0,18.29,2025-07-06,cancelled,Credit Card,Central,0.0,18.29,2025-07
O401157,C00291,P0002,3.0,35.14,2025-07-06,delayed,Paypal,North,0.0,105.42,2025-07
O787776,C00245,P0021,4.0,15.66,2025-07-06,delayed,Credit Card,East,0.05,59.507999999999996,2025-07
O428734,C00182,P0001,1.0,17.08,2025-07-06,delayed,Credit Card,Central,0.1,15.371999999999998,2025-07
O602302,C00103,P0020,1.0,44.03,2025-07-06,delayed,Credit Card,Central,0.0,44.03,2025-07
O171868,C00191,P0008,5.0,44.09,2025-07-06,delivered,Credit Card,Central,0.0,220.45000000000002,2025-07
O216716,C00428,P0015,2.0,29.55,2025-07-06,delayed,Credit Card,West,0.05,56.144999999999996,2025-07
O165413,C00196,P0027,5.0,31.89,2025-07-06,cancelled,Credit Card,South,0.0,159.45,2025-07
O546637,C00055,P0023,1.0,13.07,2025-07-06,delayed,Paypal,Central,0.0,13.07,2025-07
O711111,C00124,P0024,5.0,28.04,2025-07-06,delayed,Credit Card,North,0.05,133.18999999999997,2025-07
O150872,C00140,P0024,1.0,30.09,2025-07-06,delayed,Credit Card,North,0.05,28.5855,2025-07
O181785,C00358,P0006,2.0,48.61,2025-07-06,cancelled,Credit Card,South,0.2,77.77600000000001,2025-07
O131605,C00444,P0015,2.0,9.42,2025-07-06,delayed,Credit Card,North,0.15,16.014,2025-07
O758679,C00468,P0016,2.0,20.27,2025-07-06,delayed,Bank Transfer,Central,0.15,34.458999999999996,2025-07
O425005,C00092,P0008,2.0,17.84,2025-07-06,delivered,Credit Card,East,0.15,30.328,2025-07
O702846,C00265,P0018,4.0,12.52,2025-07-06,cancelled,Credit Card,East,0.0,50.08,2025-07
O960822,C00388,P0026,3.0,32.28,2025-07-06,delivered,Credit Card,South,0.1,87.156,2025-07
O512793,C00029,P0029,4.0,8.53,2025-07-06,delayed,Bank Transfer,West,0.1,30.708,2025-07
O540606,C00171,P0017,1.0,9.12,2025-07-06,cancelled,Bank Transfer,North,0.1,8.208,2025-07
O223884,C00174,P0009,2.0,33.12,2025-07-06,delayed,Paypal,South,0.1,59.616,2025-07
O819840,C00365,P0004,4.0,45.49,2025-07-06,delayed,Paypal,South,0.0,181.96,2025-07
O256565,C00039,P0020,3.0,36.26,2025-07-06,delayed,Bank Transfer,West,0.2,87.024,2025-07
O504799,C00220,P0028,3.0,42.43,2025-07-06,delayed,Credit Card,East,0.05,120.92549999999999,2025-07
O887101,C00118,P0030,1.0,24.51,2025-07-06,delivered,Paypal,South,0.2,19.608000000000004,2025-07
O142363,C00295,P0018,3.0,38.94,2025-07-06,delivered,Bank Transfer,West,0.2,93.456,2025-07
O316866,C00490,P0008,1.0,17.68,2025-07-06,cancelled,Paypal,South,0.1,15.912,2025-07
O225096,C00389,P0020,2.0,21.71,2025-07-06,cancelled,Credit Card,East,0.1,39.078,2025-07
O648880,C00333,P0023,4.0,24.48,2025-07-06,delayed,Bank Transfer,Central,0.0,97.92,2025-07
O394953,C00244,P0008,2.0,32.83,2025-07-06,cancelled,Bank Transfer,East,0.15,55.81099999999999,2025-07
O847031,C00008,P0021,3.0,28.78,2025-07-06,cancelled,Credit Card,West,0.15,73.389,2025-07
O264112,C00426,P0004,4.0,49.21,2025-07-06,delayed,Bank Transfer,South,0.15,167.314,2025-07
O400679,C00322,P0001,3.0,48.45,2025-07-06,cancelled,Bank Transfer,Central,0.15,123.54750000000001,2025-07
O661637,C00301,P0009,4.0,41.61,2025-07-06,delayed,Bank Transfer,West,0.2,133.15200000000002,2025-07
O752154,C00008,P0027,1.0,45.98,2025-07-06,cancelled,Paypal,East,0.0,45.98,2025-07
O873847,C00202,P0015,4.0,45.93,2025-07-06,cancelled,Credit Card,South,0.0,183.72,2025-07
O423983,C00399,P0007,2.0,13.15,2025-07-06,delivered,Bank Transfer,West,0.0,26.3,2025-07
O634273,C00353,P0006,5.0,21.98,2025-07-06,delivered,Bank Transfer,North,0.15,93.415,2025-07
O763361,C00058,P0022,3.0,20.49,2025-07-06,delivered,Credit Card,Central,0.15,52.2495,2025-07
O845877,C00219,P0027,3.0,30.0,2025-07-06,delayed,Credit Card,South,0.0,90.0,2025-07
O563674,C00245,P0012,1.0,49.15,2025-07-06,delayed,Credit Card,East,0.0,49.15,2025-07
O372066,C00181,P0002,4.0,13.69,2025-07-06,delivered,Bank Transfer,East,0.2,43.808,2025-07
O806940,C00348,P0024,1.0,9.17,2025-07-06,delayed,Credit Card,East,0.15,7.794499999999999,2025-07
O439186,C00330,P0017,2.0,31.25,2025-07-06,delivered,Credit Card,South,0.15,53.125,2025-07
O220514,C00459,P0001,3.0,8.48,2025-07-06,delivered,Credit Card,South,0.0,25.44,2025-07
O284603,C00036,P0023,1.0,49.06,2025-07-06,delayed,Credit Card,Central,0.0,49.06,2025-07
O923787,C00064,P0021,4.0,40.88,2025-07-06,delayed,Credit Card,South,0.0,163.52,2025-07
O313314,C00228,P0025,3.0,33.99,2025-07-06,delayed,Paypal,East,0.05,96.8715,2025-07
O571969,C00193,P0019,5.0,34.53,2025-07-06,delayed,Credit Card,West,0.0,172.65,2025-07
O467072,C00215,P0024,1.0,11.57,2025-07-06,delivered,Credit Card,West,0.0,11.57,2025-07
O486171,C00418,P0007,5.0,30.72,2025-07-06,delayed,Paypal,North,0.0,153.6,2025-07
O946587,C00189,P0016,5.0,27.66,2025-07-06,delivered,Credit Card,East,0.0,138.3,2025-07
O303945,C00271,P0004,2.0,41.47,2025-07-06,delivered,Bank Transfer,West,0.0,82.94,2025-07
O375438,C00404,P0026,4.0,8.69,2025-07-06,delivered,Paypal,West,0.05,33.022,2025-07
O770708,C00071,P0014,1.0,12.48,2025-07-06,delivered,Credit Card,South,0.05,11.856,2025-07
O889741,C00225,P0010,2.0,9.9,2025-07-06,delayed,Credit Card,Central,0.0,19.8,2025-07
O103714,C00132,P0027,2.0,34.96,2025-07-06,delayed,Bank Transfer,South,0.05,66.42399999999999,2025-07
O518602,C00220,P0021,3.0,31.63,2025-07-06,delayed,Credit Card,Central,0.0,94.89,2025-07
O255251,C00120,P0017,1.0,15.24,2025-07-06,delayed,Paypal,Central,0.2,12.192,2025-07
O579838,C00281,P0022,5.0,17.39,2025-07-06,delivered,Credit Card,West,0.0,86.95,2025-07
O978719,C00379,P0019,3.0,45.68,2025-07-06,delayed,Credit Card,East,0.15,116.484,2025-07
O196860,C00038,P0029,2.0,45.88,2025-07-06,cancelled,Paypal,North,0.1,82.584,2025-07
O500840,C00368,P0026,2.0,13.68,2025-07-06,cancelled,Credit Card,East,0.1,24.624,2025-07
O837068,C00227,P0004,4.0,40.89,2025-07-06,delivered,Bank Transfer,North,0.0,163.56,2025-07
O454402,C00429,P0021,2.0,49.68,2025-07-06,delivered,Credit Card,Central,0.0,99.36,2025-07
O536999,C00313,P0029,2.0,26.65,2025-07-06,delivered,Paypal,West,0.2,42.64,2025-07
O946744,C00365,P0007,5.0,36.0,2025-07-06,delivered,Credit Card,West,0.15,153.0,2025-07
O982650,C00254,P0008,1.0,24.92,2025-07-06,delayed,Credit Card,Central,0.0,24.92,2025-07
O173065,C00019,P0011,1.0,23.24,2025-07-06,delivered,Paypal,East,0.1,20.916,2025-07
O466371,C00312,P0010,5.0,46.78,2025-07-06,delayed,Bank Transfer,West,0.1,210.51000000000002,2025-07
O929417,C00100,P0026,5.0,26.38,2025-07-06,delayed,Bank Transfer,North,0.1,118.71000000000001,2025-07
O353141,C00252,P0011,4.0,8.76,2025-07-06,cancelled,Credit Card,North,0.2,28.032,2025-07
O748263,C00023,P0021,5.0,10.55,2025-07-06,cancelled,Credit Card,Central,0.2,42.2,2025-07
O247608,C00378,P0026,2.0,26.18,2025-07-06,delivered,Bank Transfer,East,0.0,52.36,2025-07
O753103,C00006,P0001,5.0,16.32,2025-07-06,cancelled,Credit Card,North,0.05,77.52,2025-07
O655082,C00110,P0019,4.0,20.94,2025-07-06,delayed,Paypal,West,0.1,75.384,2025-07
O403506,C00436,P0001,1.0,25.61,2025-07-06,cancelled,Bank Transfer,North,0.2,20.488,2025-07
O576803,C00045,P0023,2.0,29.77,2025-07-06,delivered,Paypal,Central,0.0,59.54,2025-07
O273741,C00404,P0014,5.0,49.75,2025-07-06,delayed,Paypal,East,0.05,236.3125,2025-07
O508430,C00171,P0027,5.0,13.15,2025-07-06,delayed,Paypal,South,0.2,52.6,2025-07
O716730,C00438,P0015,2.0,18.55,2025-07-06,delivered,Credit Card,West,0.15,31.535,2025-07
O566852,C00279,P0004,1.0,20.03,2025-07-06,delayed,Paypal,West,0.15,17.0255,2025-07
O505168,C00026,P0010,1.0,32.73,2025-07-06,cancelled,Credit Card,West,0.0,32.73,2025-07
O140828,C00109,P0012,2.0,8.14,2025-07-06,delivered,Credit Card,East,0.05,15.466000000000001,2025-07
O799857,C00311,P0027,3.0,46.3,2025-07-06,delivered,Credit Card,East,0.1,125.00999999999998,2025-07
O946296,C00143,P0016,2.0,23.05,2025-07-06,delayed,Credit Card,East,0.2,36.88,2025-07
O908612,C00371,P0029,5.0,20.94,2025-07-06,delayed,Paypal,Central,0.0,104.7,2025-07
O553559,C00014,P0020,2.0,13.78,2025-07-06,cancelled,Credit Card,Central,0.1,24.804,2025-07
O498312,C00085,P0004,3.0,38.25,2025-07-06,delayed,Bank Transfer,East,0.05,109.01249999999999,2025-07
O655380,C00249,P0015,4.0,30.16,2025-07-06,delivered,Paypal,Central,0.2,96.512,2025-07
O740995,C00392,P0018,5.0,43.75,2025-07-06,cancelled,Paypal,North,0.05,207.8125,2025-07
O818472,C00062,P0021,2.0,48.35,2025-07-06,delivered,Credit Card,North,0.15,82.195,2025-07
O154830,C00173,P0012,1.0,41.12,2025-07-06,delivered,Credit Card,North,0.1,37.007999999999996,2025-07
O271336,C00162,P0008,2.0,26.24,2025-07-06,delivered,Credit Card,Central,0.1,47.232,2025-07
O872789,C00459,P0002,5.0,30.28,2025-07-06,delivered,Credit Card,North,0.2,121.12,2025-07
O804709,C00417,P0015,2.0,28.46,2025-07-06,delayed,Bank Transfer,South,0.2,45.536,2025-07
O973873,C00069,P0025,5.0,38.76,2025-07-06,cancelled,Credit Card,West,0.0,193.79999999999998,2025-07
O221811,C00294,P0023,2.0,40.17,2025-07-06,delayed,Credit Card,North,0.0,80.34,2025-07
O983756,C00470,P0023,1.0,43.7,2025-07-06,delayed,Paypal,South,0.0,43.7,2025-07
O708737,C00116,P0021,3.0,13.71,2025-07-06,delayed,Paypal,North,0.15,34.9605,2025-07
O684768,C00370,P0030,1.0,19.77,2025-07-06,delayed,Bank Transfer,Central,0.05,18.781499999999998,2025-07
O499914,C00283,P0018,3.0,36.67,2025-07-06,delayed,Bank Transfer,West,0.0,110.01,2025-07
O437187,C00382,P0005,2.0,31.47,2025-07-06,delayed,Paypal,North,0.0,62.94,2025-07
O507343,C00362,P0011,4.0,45.21,2025-07-06,delayed,Credit Card,East,0.2,144.672,2025-07
O419691,C00034,P0010,1.0,26.41,2025-07-06,delayed,Bank Transfer,West,0.0,26.41,2025-07
O772829,C00247,P0030,5.0,39.57,2025-07-06,cancelled,Credit Card,West,0.2,158.28,2025-07
O994991,C00180,P0025,3.0,16.53,2025-07-06,delayed,Credit Card,West,0.1,44.63100000000001,2025-07
O450313,C00032,P0013,5.0,31.23,2025-07-06,delayed,Bank Transfer,West,0.15,132.7275,2025-07
O966237,C00208,P0010,3.0,24.04,2025-07-06,delivered,Paypal,South,0.1,64.908,2025-07
O779307,C00116,P0016,2.0,29.14,2025-07-06,delivered,Bank Transfer,West,0.0,58.28,2025-07
O964071,C00363,P0002,1.0,36.2,2025-07-06,delayed,Paypal,West,0.05,34.39,2025-07
O982312,C00170,P0008,3.0,22.12,2025-07-06,cancelled,Bank Transfer,East,0.2,53.088,2025-07
O800970,C00301,P0004,5.0,46.88,2025-07-06,delayed,Bank Transfer,South,0.05,222.68,2025-07
O479336,C00021,P0016,4.0,16.37,2025-07-06,cancelled,Credit Card,Central,0.15,55.658,2025-07
O245775,C00206,P0010,3.0,44.87,2025-07-06,delivered,Paypal,East,0.0,134.60999999999999,2025-07
O473989,C00300,P0004,1.0,25.25,2025-07-06,cancelled,Paypal,South,0.0,25.25,2025-07
O495812,C00080,P0024,2.0,16.32,2025-07-06,delayed,Bank Transfer,West,0.2,26.112000000000002,2025-07
O976586,C00461,P0014,4.0,22.64,2025-07-06,delivered,Paypal,Central,0.0,90.56,2025-07
O120610,C00192,P0018,2.0,45.6,2025-07-06,cancelled,Credit Card,North,0.0,91.2,2025-07
O164480,C00311,P0010,3.0,49.13,2025-07-06,cancelled,Credit Card,East,0.15,125.28150000000001,2025-07
O147906,C00026,P0030,1.0,36.03,2025-07-06,cancelled,Credit Card,North,0.0,36.03,2025-07
O424743,C00215,P0029,4.0,44.39,2025-07-06,delayed,Paypal,Central,0.15,150.926,2025-07
O277077,C00023,P0004,3.0,41.19,2025-07-06,cancelled,Bank Transfer,North,0.0,123.57,2025-07
O842283,C00431,P0005,4.0,21.36,2025-07-06,delivered,Credit Card,West,0.15,72.624,2025-07
O570639,C00177,P0019,3.0,12.41,2025-07-06,cancelled,Bank Transfer,South,0.2,29.784000000000006,2025-07
O591895,C00433,P0010,2.0,12.37,2025-07-06,cancelled,Credit Card,Central,0.05,23.502999999999997,2025-07
O699325,C00436,P0018,5.0,28.47,2025-07-06,delayed,Credit Card,Central,0.1,128.115,2025-07
O205689,C00455,P0029,3.0,34.05,2025-07-06,delayed,Bank Transfer,Central,0.2,81.72,2025-07
O499588,C00028,P0017,3.0,21.72,2025-07-06,delayed,Credit Card,East,0.2,52.128,2025-07
O255446,C00030,P0007,5.0,41.97,2025-07-06,delayed,Credit Card,Central,0.2,167.88,2025-07
O632407,C00372,P0023,3.0,24.61,2025-07-06,delivered,Paypal,East,0.0,73.83,2025-07
O838485,C00459,P0022,3.0,20.29,2025-07-06,delayed,Credit Card,North,0.0,60.87,2025-07
O401145,C00023,P0016,4.0,36.56,2025-07-06,delivered,Bank Transfer,Central,0.05,138.928,2025-07
O532481,C00205,P0025,2.0,45.26,2025-07-06,delayed,Bank Transfer,North,0.05,85.99399999999999,2025-07
O568667,C00469,P0002,1.0,22.79,2025-07-06,delivered,Bank Transfer,East,0.0,22.79,2025-07
O714224,C00128,P0007,2.0,18.66,2025-07-06,delivered,Bank Transfer,East,0.1,33.588,2025-07
O894863,C00066,P0025,5.0,26.38,2025-07-06,cancelled,Credit Card,South,0.1,118.71000000000001,2025-07
O334802,C00369,P0010,2.0,20.32,2025-07-06,delayed,Bank Transfer,East,0.05,38.608,2025-07
O780195,C00499,P0025,4.0,30.55,2025-07-06,delivered,Paypal,Central,0.0,122.2,2025-07
O446027,C00272,P0003,5.0,29.65,2025-07-06,delivered,Bank Transfer,North,0.1,133.425,2025-07
O752588,C00001,P0025,4.0,13.5,2025-07-06,delivered,Paypal,West,0.05,51.3,2025-07
O731373,C00317,P0014,5.0,14.66,2025-07-06,cancelled,Credit Card,Central,0.05,69.63499999999999,2025-07
O171618,C00235,P0006,2.0,10.97,2025-07-06,cancelled,Credit Card,Central,0.2,17.552000000000003,2025-07
O564953,C00190,P0026,4.0,25.86,2025-07-06,delivered,Bank Transfer,West,0.0,103.44,2025-07
O732825,C00023,P0013,1.0,22.94,2025-07-06,delayed,Credit Card,North,0.15,19.499000000000002,2025-07
O149508,C00461,P0028,3.0,29.01,2025-07-06,delayed,Paypal,East,0.15,73.9755,2025-07
O397067,C00129,P0005,1.0,43.68,2025-07-06,delayed,Paypal,South,0.05,41.495999999999995,2025-07
O481064,C00385,P0007,3.0,41.34,2025-07-06,delivered,Credit Card,West,0.0,124.02000000000001,2025-07
O711288,C00215,P0030,3.0,29.57,2025-07-06,cancelled,Paypal,Central,0.0,88.71000000000001,2025-07
O977925,C00273,P0015,2.0,14.07,2025-07-06,delivered,Credit Card,South,0.0,28.14,2025-07
O931174,C00319,P0019,5.0,23.74,2025-07-06,delayed,Credit Card,East,0.15,100.89499999999998,2025-07
O776851,C00386,P0001,4.0,9.53,2025-07-06,delivered,Credit Card,North,0.1,34.308,2025-07
O975279,C00327,P0025,1.0,37.26,2025-07-06,delayed,Paypal,West,0.0,37.26,2025-07
O628669,C00091,P0022,3.0,14.95,2025-07-06,delivered,Credit Card,South,0.0,44.849999999999994,2025-07
O229509,C00379,P0003,1.0,41.56,2025-07-06,delivered,Bank Transfer,East,0.05,39.482,2025-07
O926950,C00019,P0017,3.0,44.6,2025-07-06,cancelled,Paypal,Central,0.1,120.42000000000002,2025-07
O474470,C00168,P0022,5.0,17.31,2025-07-06,delayed,Credit Card,North,0.0,86.55,2025-07
O343727,C00462,P0002,2.0,13.45,2025-07-06,delivered,Bank Transfer,Central,0.2,21.52,2025-07
O182356,C00118,P0023,3.0,48.67,2025-07-06,delivered,Credit Card,North,0.05,138.7095,2025-07
O706850,C00139,P0016,5.0,16.03,2025-07-06,delayed,Credit Card,East,0.0,80.15,2025-07
O288367,C00148,P0017,3.0,46.66,2025-07-06,delivered,Paypal,West,0.1,125.982,2025-07
O599553,C00422,P0006,2.0,39.53,2025-07-06,delivered,Credit Card,South,0.05,75.107,2025-07
O831148,C00256,P0002,3.0,45.37,2025-07-06,delivered,Paypal,West,0.2,108.88799999999999,2025-07
O725652,C00307,P0015,5.0,42.21,2025-07-06,delivered,Paypal,Central,0.05,200.4975,2025-07
O715008,C00430,P0001,4.0,48.36,2025-07-06,delivered,Credit Card,East,0.0,193.44,2025-07
O855403,C00479,P0002,2.0,48.36,2025-07-06,delivered,Credit Card,Central,0.0,96.72,2025-07
O682525,C00265,P0019,5.0,9.42,2025-07-06,cancelled,Bank Transfer,North,0.0,47.1,2025-07
O930462,C00357,P0007,4.0,8.44,2025-07-06,delayed,Bank Transfer,West,0.15,28.695999999999998,2025-07
O816745,C00013,P0008,3.0,15.11,2025-07-06,cancelled,Bank Transfer,North,0.15,38.530499999999996,2025-07
O720894,C00491,P0008,1.0,18.62,2025-07-06,delayed,Credit Card,South,0.05,17.689,2025-07
O877989,C00374,P0021,2.0,9.0,2025-07-06,delayed,Credit Card,East,0.1,16.2,2025-07
O329290,C00179,P0005,5.0,13.37,2025-07-06,delivered,Bank Transfer,South,0.0,66.85,2025-07
O603308,C00445,P0008,5.0,21.59,2025-07-06,delivered,Credit Card,South,0.15,91.7575,2025-07
O776679,C00440,P0014,4.0,16.02,2025-07-06,delayed,Credit Card,Central,0.1,57.672,2025-07
O446371,C00221,P0006,4.0,9.39,2025-07-06,delayed,Paypal,North,0.15,31.926000000000002,2025-07
O122272,C00057,P0015,4.0,31.49,2025-07-06,cancelled,Credit Card,West,0.0,125.96,2025-07
O968302,C00016,P0002,5.0,46.11,2025-07-06,delayed,Credit Card,East,0.05,219.0225,2025-07
O522541,C00387,P0003,2.0,42.36,2025-07-06,delayed,Paypal,East,0.0,84.72,2025-07
O682355,C00146,P0005,4.0,49.8,2025-07-06,delivered,Credit Card,West,0.2,159.36,2025-07
O772607,C00164,P0005,1.0,9.85,2025-07-06,delayed,Paypal,West,0.0,9.85,2025-07
O491076,C00142,P0006,3.0,9.46,2025-07-06,cancelled,Paypal,East,0.1,25.542,2025-07
O524786,C00147,P0022,1.0,11.23,2025-07-06,cancelled,Credit Card,North,0.05,10.6685,2025-07
O690224,C00142,P0024,3.0,16.23,2025-07-06,delivered,Bank Transfer,East,0.2,38.952,2025-07
O494972,C00230,P0018,3.0,28.73,2025-07-06,delayed,Credit Card,East,0.0,86.19,2025-07
O218961,C00454,P0002,5.0,13.97,2025-07-06,cancelled,Bank Transfer,North,0.0,69.85000000000001,2025-07
O968760,C00281,P0003,2.0,43.06,2025-07-06,delivered,Paypal,South,0.2,68.896,2025-07
O289534,C00076,P0002,2.0,10.15,2025-07-06,delayed,Bank Transfer,East,0.0,20.3,2025-07
O332860,C00166,P0013,1.0,8.19,2025-07-06,delivered,Credit Card,Central,0.15,6.961499999999999,2025-07
O202952,C00464,P0022,1.0,46.61,2025-07-06,delayed,Paypal,South,0.2,37.288000000000004,2025-07
O970465,C00125,P0011,4.0,37.4,2025-07-06,cancelled,Paypal,East,0.2,119.68,2025-07
O241406,C00370,P0027,4.0,23.78,2025-07-06,cancelled,Credit Card,West,0.2,76.096,2025-07
O850920,C00411,P0005,1.0,13.89,2025-07-06,delivered,Credit Card,West,0.0,13.89,2025-07
O683783,C00159,P0016,1.0,26.74,2025-07-06,delivered,Credit Card,North,0.05,25.403,2025-07
O561250,C00092,P0014,3.0,44.6,2025-07-06,delivered,Paypal,Central,0.2,107.04000000000002,2025-07
O207462,C00152,P0006,1.0,13.54,2025-07-06,delivered,Credit Card,South,0.15,11.508999999999999,2025-07
O763830,C00415,P0028,3.0,17.38,2025-07-06,delivered,Paypal,South,0.0,52.14,2025-07
O506188,C00164,P0015,4.0,8.71,2025-07-06,delivered,Bank Transfer,North,0.05,33.098,2025-07
O101988,C00343,P0024,5.0,14.06,2025-07-06,delayed,Paypal,East,0.0,70.3,2025-07
O101218,C00272,P0004,1.0,13.67,2025-07-06,delivered,Credit Card,West,0.2,10.936,2025-07
O286436,C00473,P0007,5.0,25.74,2025-07-06,cancelled,Bank Transfer,Central,0.1,115.83,2025-07
O175546,C00344,P0006,1.0,36.31,2025-07-06,delivered,Paypal,West,0.1,32.679,2025-07
O993717,C00349,P0024,1.0,36.3,2025-07-06,cancelled,Credit Card,East,0.15,30.854999999999997,2025-07
O391077,C00168,P0018,5.0,42.86,2025-07-06,cancelled,Bank Transfer,West,0.05,203.585,2025-07
O716503,C00411,P0006,5.0,39.03,2025-07-06,delayed,Credit Card,North,0.15,165.8775,2025-07
O103896,C00496,P0011,3.0,48.37,2025-07-06,delivered,Credit Card,South,0.2,116.088,2025-07
O781937,C00453,P0025,5.0,37.43,2025-07-06,delivered,Credit Card,West,0.05,177.7925,2025-07
O300860,C00191,P0008,4.0,46.02,2025-07-06,delivered,Bank Transfer,Central,0.0,184.08,2025-07
O785597,C00446,P0005,3.0,20.12,2025-07-06,delayed,Credit Card,North,0.05,57.342,2025-07
O988876,C00450,P0003,3.0,9.75,2025-07-06,delivered,Paypal,West,0.1,26.325,2025-07
O238215,C00416,P0007,5.0,34.79,2025-07-06,delayed,Credit Card,East,0.05,165.25249999999997,2025-07
O513538,C00108,P0012,2.0,35.44,2025-07-06,cancelled,Paypal,Central,0.0,70.88,2025-07
O473651,C00364,P0010,3.0,21.72,2025-07-06,delayed,Bank Transfer,Central,0.05,61.901999999999994,2025-07
O802859,C00040,P0017,2.0,9.07,2025-07-06,delivered,Bank Transfer,West,0.0,18.14,2025-07
O556857,C00086,P0029,5.0,33.99,2025-07-06,delivered,Bank Transfer,Central,0.1,152.955,2025-07
O997678,C00322,P0005,3.0,22.46,2025-07-06,delivered,Bank Transfer,West,0.1,60.641999999999996,2025-07
O414775,C00356,P0007,2.0,15.35,2025-07-06,cancelled,Bank Transfer,East,0.05,29.165,2025-07
O430286,C00151,P0030,4.0,10.54,2025-07-06,cancelled,Paypal,North,0.15,35.836,2025-07
O302647,C00404,P0018,2.0,26.66,2025-07-06,cancelled,Paypal,West,0.1,47.988,2025-07
O793932,C00061,P0006,1.0,15.38,2025-07-06,cancelled,Paypal,West,0.05,14.611,2025-07
O995316,C00248,P0012,3.0,34.08,2025-07-06,delivered,Paypal,East,0.0,102.24,2025-07
O361593,C00016,P0027,4.0,22.14,2025-07-06,delivered,Paypal,North,0.0,88.56,2025-07
O343406,C00112,P0001,2.0,15.37,2025-07-06,delivered,Credit Card,Central,0.05,29.202999999999996,2025-07
O918723,C00317,P0016,5.0,13.82,2025-07-06,delayed,Bank Transfer,Central,0.15,58.73499999999999,2025-07
O140019,C00073,P0012,5.0,20.01,2025-07-06,cancelled,Credit Card,South,0.0,100.05000000000001,2025-07
O371025,C00215,P0025,2.0,16.43,2025-07-06,delivered,Paypal,East,0.0,32.86,2025-07
O717096,C00254,P0027,1.0,44.12,2025-07-06,delivered,Paypal,North,0.1,39.708,2025-07
O989010,C00258,P0024,5.0,43.26,2025-07-06,delivered,Paypal,Central,0.15,183.855,2025-07
O983443,C00109,P0011,1.0,49.2,2025-07-06,cancelled,Credit Card,West,0.1,44.28,2025-07
O948986,C00052,P0015,5.0,16.84,2025-07-06,cancelled,Bank Transfer,South,0.0,84.2,2025-07
O155211,C00413,P0029,1.0,33.03,2025-07-06,delivered,Credit Card,South,0.05,31.3785,2025-07
O253012,C00028,P0014,3.0,34.45,2025-07-06,delivered,Credit Card,South,0.2,82.68,2025-07
O493223,C00132,P0013,2.0,16.72,2025-07-06,delivered,Credit Card,South,0.0,33.44,2025-07
O829460,C00322,P0002,5.0,33.89,2025-07-06,delivered,Paypal,North,0.15,144.0325,2025-07
O310315,C00074,P0028,5.0,35.65,2025-07-06,delayed,Bank Transfer,South,0.2,142.6,2025-07
O567654,C00301,P0029,5.0,28.53,2025-07-06,delivered,Credit Card,East,0.0,142.65,2025-07
O547811,C00367,P0026,3.0,42.95,2025-07-06,delayed,Credit Card,Central,0.1,115.96500000000002,2025-07
O205673,C00442,P0010,2.0,45.97,2025-07-06,delivered,Credit Card,Central,0.0,91.94,2025-07
O221124,C00486,P0028,2.0,8.16,2025-07-06,delayed,Paypal,South,0.2,13.056000000000001,2025-07
O513035,C00377,P0015,4.0,25.85,2025-07-06,cancelled,Bank Transfer,Central,0.1,93.06,2025-07
O218276,C00462,P0006,5.0,37.6,2025-07-06,delivered,Credit Card,West,0.05,178.6,2025-07
O143705,C00082,P0022,2.0,35.28,2025-07-06,delayed,Credit Card,Central,0.0,70.56,2025-07
